   7.31429 +1.58383E-03 +6.49009E-04 +8.55822E-05
   9.14286 +1.62605E-03 +5.72825E-04 +8.61999E-05
  11.63636 +1.54551E-03 +5.00320E-04 +8.12236E-05
  15.05882 +1.54798E-03 +4.76527E-04 +8.09832E-05
  19.69231 +1.52433E-03 +4.29858E-04 +7.91892E-05
  25.60000 +1.48383E-03 +3.91601E-04 +7.67318E-05
  33.03226 +1.45391E-03 +3.52213E-04 +7.47982E-05
  42.66667 +1.43955E-03 +3.31497E-04 +7.38613E-05
  53.89473 +1.41036E-03 +3.45121E-04 +7.25988E-05
  68.26666 +1.36616E-03 +3.49396E-04 +7.05065E-05
  85.33333 +1.32983E-03 +3.50380E-04 +6.87606E-05
 102.40000 +1.29931E-03 +3.65259E-04 +6.74837E-05
 132.12900 +1.25007E-03 +3.86623E-04 +6.54249E-05
 170.66670 +1.19721E-03 +4.21052E-04 +6.34548E-05
 215.57900 +1.13663E-03 +4.59354E-04 +6.12970E-05
 273.06670 +1.05201E-03 +4.99308E-04 +5.82244E-05
 341.33330 +9.67087E-04 +5.26524E-04 +5.50565E-05
 409.60000 +8.89292E-04 +5.41413E-04 +5.20569E-05
 528.51610 +7.70789E-04 +5.43970E-04 +4.71704E-05
 682.66660 +6.57493E-04 +5.31739E-04 +4.22801E-05
 862.31580 +5.52542E-04 +5.14478E-04 +3.77488E-05
1092.26700 +4.55187E-04 +4.65585E-04 +3.25563E-05
1365.33300 +3.83459E-04 +4.36247E-04 +2.90410E-05
1638.40000 +3.33506E-04 +3.92994E-04 +2.57716E-05
2259.86200 +2.58969E-04 +3.31710E-04 +2.10414E-05
3120.76200 +1.99679E-04 +2.74194E-04 +1.69598E-05
4681.14400 +1.47464E-04 +2.16300E-04 +1.30892E-05
7281.77800 +9.75537E-05 +1.65228E-04 +9.59388E-06
11915.64000 +6.18793E-05 +1.25325E-04 +6.98845E-06
18724.57000 +5.48547E-05 +1.30291E-04 +7.06838E-06
