   7.31429 +1.41712E-03 +6.75399E-04 +7.84918E-05
   9.14286 +1.34637E-03 +6.07574E-04 +7.38558E-05
  11.63636 +1.38557E-03 +5.02386E-04 +7.36918E-05
  15.05882 +1.38080E-03 +4.63376E-04 +7.28237E-05
  19.69231 +1.35839E-03 +4.44053E-04 +7.14565E-05
  25.60000 +1.33187E-03 +4.31432E-04 +7.00003E-05
  33.03226 +1.28690E-03 +4.34028E-04 +6.79062E-05
  42.66667 +1.23440E-03 +4.47386E-04 +6.56488E-05
  53.89473 +1.17245E-03 +4.64924E-04 +6.30635E-05
  68.26666 +1.09294E-03 +4.76531E-04 +5.96153E-05
  85.33333 +1.01937E-03 +4.83449E-04 +5.64100E-05
 102.40000 +9.54455E-04 +4.87029E-04 +5.35766E-05
 132.12900 +8.63730E-04 +4.81893E-04 +4.94533E-05
 170.66670 +7.75263E-04 +4.65913E-04 +4.52247E-05
 215.57900 +7.00120E-04 +4.46662E-04 +4.15234E-05
 273.06670 +6.29485E-04 +4.27495E-04 +3.80462E-05
 341.33330 +5.71444E-04 +4.09075E-04 +3.51387E-05
 409.60000 +5.23391E-04 +3.91468E-04 +3.26797E-05
 528.51610 +4.63367E-04 +3.72095E-04 +2.97138E-05
 682.66660 +4.02423E-04 +3.47463E-04 +2.65836E-05
 862.31580 +3.53502E-04 +3.27858E-04 +2.41068E-05
1092.26700 +3.00727E-04 +2.98990E-04 +2.12033E-05
1365.33300 +2.61684E-04 +2.72259E-04 +1.88814E-05
1638.40000 +2.29830E-04 +2.55025E-04 +1.71653E-05
2259.86200 +1.89229E-04 +2.20509E-04 +1.45286E-05
3120.76200 +1.47711E-04 +1.93615E-04 +1.21763E-05
4681.14400 +1.00913E-04 +1.56285E-04 +9.30165E-06
7281.77800 +7.56796E-05 +1.20557E-04 +7.11711E-06
11915.64000 +4.82928E-05 +8.11460E-05 +4.72146E-06
18724.57000 +3.71749E-05 +5.33923E-05 +3.25296E-06
