   9.14286 +2.72770E-03 +8.49368E-04 +1.42844E-04
  11.63636 +2.73077E-03 +8.16704E-04 +1.42514E-04
  15.05882 +2.66839E-03 +7.96601E-04 +1.39238E-04
  19.69231 +2.60267E-03 +8.25094E-04 +1.36516E-04
  25.60000 +2.51378E-03 +8.22949E-04 +1.32253E-04
  33.03226 +2.37240E-03 +8.42369E-04 +1.25876E-04
  42.66667 +2.23222E-03 +8.45071E-04 +1.19342E-04
  53.89473 +2.11086E-03 +8.42452E-04 +1.13638E-04
  68.26666 +1.97882E-03 +8.49234E-04 +1.07668E-04
  85.33333 +1.86578E-03 +8.54818E-04 +1.02614E-04
 102.40000 +1.75948E-03 +8.63967E-04 +9.80079E-05
 132.12900 +1.61333E-03 +8.71282E-04 +9.16782E-05
 170.66670 +1.45134E-03 +8.62867E-04 +8.44234E-05
 215.57900 +1.31325E-03 +8.51309E-04 +7.82520E-05
 273.06670 +1.17011E-03 +8.36204E-04 +7.19096E-05
 341.33330 +1.04347E-03 +8.08424E-04 +6.59996E-05
 409.60000 +9.35399E-04 +7.80237E-04 +6.09045E-05
 528.51610 +8.03091E-04 +7.36862E-04 +5.44959E-05
 682.66660 +6.70125E-04 +6.86467E-04 +4.79663E-05
 862.31580 +5.76030E-04 +6.31888E-04 +4.27520E-05
1092.26700 +4.79781E-04 +5.74038E-04 +3.74069E-05
1365.33300 +4.00474E-04 +5.18031E-04 +3.27389E-05
1638.40000 +3.47035E-04 +4.66141E-04 +2.90569E-05
2259.86200 +2.64249E-04 +4.10888E-04 +2.44262E-05
3120.76200 +1.90619E-04 +3.27479E-04 +1.89459E-05
4681.14400 +1.27365E-04 +2.55099E-04 +1.42563E-05
7281.77800 +9.15224E-05 +1.94574E-04 +1.07512E-05
11915.64000 +5.04698E-05 +1.33974E-04 +7.15823E-06
18724.57000 +4.99723E-05 +8.70857E-05 +5.02025E-06
