   7.31429 +1.61621E-03 +7.58840E-04 +8.92746E-05
   9.14286 +1.61234E-03 +6.49620E-04 +8.69145E-05
  11.63636 +1.57867E-03 +5.38331E-04 +8.33965E-05
  15.05882 +1.56162E-03 +4.60329E-04 +8.14025E-05
  19.69231 +1.53403E-03 +3.73280E-04 +7.89395E-05
  25.60000 +1.51178E-03 +3.36428E-04 +7.74382E-05
  33.03226 +1.50625E-03 +2.96528E-04 +7.67578E-05
  42.66667 +1.50218E-03 +2.83659E-04 +7.64365E-05
  53.89473 +1.49423E-03 +2.86101E-04 +7.60689E-05
  68.26666 +1.47236E-03 +3.10352E-04 +7.52357E-05
  85.33333 +1.44447E-03 +3.40394E-04 +7.42016E-05
 102.40000 +1.41179E-03 +3.70174E-04 +7.29756E-05
 132.12900 +1.35865E-03 +4.18228E-04 +7.10783E-05
 170.66670 +1.27702E-03 +4.64569E-04 +6.79450E-05
 215.57900 +1.19312E-03 +4.99776E-04 +6.46783E-05
 273.06670 +1.09678E-03 +5.30780E-04 +6.09234E-05
 341.33330 +1.00204E-03 +5.47744E-04 +5.70986E-05
 409.60000 +9.23009E-04 +5.50890E-04 +5.37453E-05
 528.51610 +8.09618E-04 +5.45679E-04 +4.88172E-05
 682.66660 +7.06335E-04 +5.27395E-04 +4.40753E-05
 862.31580 +6.11117E-04 +5.04068E-04 +3.96090E-05
1092.26700 +5.28067E-04 +4.71283E-04 +3.53893E-05
1365.33300 +4.55465E-04 +4.30436E-04 +3.13338E-05
1638.40000 +4.01901E-04 +4.12529E-04 +2.87969E-05
2259.86200 +3.25551E-04 +3.59093E-04 +2.42349E-05
3120.76200 +2.52868E-04 +3.06540E-04 +1.98689E-05
4681.14400 +1.84684E-04 +2.53654E-04 +1.56883E-05
7281.77800 +1.37390E-04 +1.95647E-04 +1.19534E-05
11915.64000 +9.05639E-05 +1.37650E-04 +8.23851E-06
18724.57000 +6.79703E-05 +1.06425E-04 +6.31394E-06
29127.11000 +4.33469E-05 +7.43280E-05 +4.30221E-06
