   7.31429 +2.64612E-03 +7.73192E-04 +1.37838E-04
   9.14286 +3.00489E-03 +5.70291E-04 +1.52926E-04
  11.63636 +2.74485E-03 +5.04441E-04 +1.39541E-04
  15.05882 +2.72997E-03 +6.12605E-04 +1.39893E-04
  19.69231 +2.76314E-03 +6.27816E-04 +1.41678E-04
  25.60000 +2.64721E-03 +6.85121E-04 +1.36722E-04
  33.03226 +2.54507E-03 +7.15234E-04 +1.32183E-04
  42.66667 +2.44945E-03 +7.73540E-04 +1.28435E-04
  53.89473 +2.34062E-03 +8.20806E-04 +1.24018E-04
  68.26666 +2.19331E-03 +8.78355E-04 +1.18132E-04
  85.33333 +2.05260E-03 +9.11500E-04 +1.12294E-04
 102.40000 +1.92641E-03 +9.30695E-04 +1.06973E-04
 132.12900 +1.75739E-03 +9.43255E-04 +9.97263E-05
 170.66670 +1.58121E-03 +9.47819E-04 +9.21763E-05
 215.57900 +1.41191E-03 +9.46064E-04 +8.49783E-05
 273.06670 +1.23995E-03 +9.30794E-04 +7.75218E-05
 341.33330 +1.08747E-03 +8.99121E-04 +7.05516E-05
 409.60000 +9.73665E-04 +8.71728E-04 +6.53440E-05
 528.51610 +8.13097E-04 +8.12775E-04 +5.74833E-05
 682.66660 +6.69387E-04 +7.44952E-04 +5.00758E-05
 862.31580 +5.56530E-04 +6.78893E-04 +4.38925E-05
1092.26700 +4.60974E-04 +6.04122E-04 +3.79954E-05
1365.33300 +3.80029E-04 +5.39090E-04 +3.29788E-05
1638.40000 +3.11583E-04 +4.96270E-04 +2.92988E-05
2259.86200 +2.37220E-04 +4.06172E-04 +2.35186E-05
3120.76200 +1.75934E-04 +3.25747E-04 +1.85111E-05
4681.14400 +1.22605E-04 +2.53151E-04 +1.40639E-05
7281.77800 +8.09798E-05 +1.87920E-04 +1.02313E-05
11915.64000 +5.01870E-05 +1.15325E-04 +6.28858E-06
