#  ModEM impedance responses for Created with MTMESH
#  Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
>  Full_Impedance
>  exp(+i\omega t)          
>  [mV/km]/[nT]
>   0.000
>   -24.793   22.419    0.000
>  25 241
1.000000E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX    9.606744E-03    9.912646E-03    0.000000E+00
1.000000E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    4.228199E+00    2.926372E+00    0.000000E+00
1.000000E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -4.542562E+00   -2.911631E+00    0.000000E+00
1.000000E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY   -1.428057E-03   -1.361588E-02    0.000000E+00
1.492870E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX    1.004395E-02    2.021046E-02    0.000000E+00
1.492870E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    3.985893E+00    2.211749E+00    0.000000E+00
1.492870E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -4.286402E+00   -2.143373E+00    0.000000E+00
1.492870E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    4.500001E-03   -1.907363E-02    0.000000E+00
2.228660E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX    8.422626E-03    3.389507E-02    0.000000E+00
2.228660E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    3.789359E+00    1.759848E+00    0.000000E+00
2.228660E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -4.093483E+00   -1.613110E+00    0.000000E+00
2.228660E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    1.103070E-02   -2.047237E-02    0.000000E+00
3.327100E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX    2.563544E-03    5.407129E-02    0.000000E+00
3.327100E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    3.592451E+00    1.498335E+00    0.000000E+00
3.327100E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -3.933879E+00   -1.251031E+00    0.000000E+00
3.327100E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    1.297813E-02   -2.181387E-02    0.000000E+00
4.966920E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -1.424274E-02    7.882901E-02    0.000000E+00
4.966920E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    3.363957E+00    1.360068E+00    0.000000E+00
4.966920E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -3.791275E+00   -1.006168E+00    0.000000E+00
4.966920E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    1.399315E-02   -2.991430E-02    0.000000E+00
7.414990E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -4.330393E-02    1.014251E-01    0.000000E+00
7.414990E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    3.096913E+00    1.281575E+00    0.000000E+00
7.414990E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -3.657247E+00   -8.394529E-01    0.000000E+00
7.414990E+00 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    2.166463E-02   -4.295556E-02    0.000000E+00
1.106960E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -8.397781E-02    1.172563E-01    0.000000E+00
1.106960E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    2.810125E+00    1.220961E+00    0.000000E+00
1.106960E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -3.536021E+00   -7.238163E-01    0.000000E+00
1.106960E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    3.712244E-02   -5.273404E-02    0.000000E+00
1.652550E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -1.331604E-01    1.173481E-01    0.000000E+00
1.652550E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    2.524223E+00    1.167689E+00    0.000000E+00
1.652550E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -3.436576E+00   -6.563214E-01    0.000000E+00
1.652550E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    4.955056E-02   -5.380259E-02    0.000000E+00
2.467030E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -1.765721E-01    9.753584E-02    0.000000E+00
2.467030E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    2.243442E+00    1.123741E+00    0.000000E+00
2.467030E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -3.348967E+00   -6.518591E-01    0.000000E+00
2.467030E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    4.546771E-02   -6.139805E-02    0.000000E+00
3.682960E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -2.033141E-01    6.847002E-02    0.000000E+00
3.682960E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    1.963178E+00    1.085544E+00    0.000000E+00
3.682960E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -3.239701E+00   -7.143913E-01    0.000000E+00
3.682960E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    4.148079E-02   -1.014475E-01    0.000000E+00
5.498190E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -2.162342E-01    4.112347E-02    0.000000E+00
5.498190E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    1.681659E+00    1.043505E+00    0.000000E+00
5.498190E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -3.077199E+00   -8.214586E-01    0.000000E+00
5.498190E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    7.515614E-02   -1.649572E-01    0.000000E+00
8.208090E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -2.216023E-01    1.735886E-02    0.000000E+00
8.208090E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    1.403112E+00    9.874450E-01    0.000000E+00
8.208090E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -2.851351E+00   -9.395569E-01    0.000000E+00
8.208090E+01 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    1.549215E-01   -2.119456E-01    0.000000E+00
1.225360E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -2.211832E-01   -5.010274E-03    0.000000E+00
1.225360E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    1.137371E+00    9.098932E-01    0.000000E+00
1.225360E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -2.568030E+00   -1.041583E+00    0.000000E+00
1.225360E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    2.543423E-01   -2.163601E-01    0.000000E+00
1.829300E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -2.136120E-01   -2.609779E-02    0.000000E+00
1.829300E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    8.983948E-01    8.102907E-01    0.000000E+00
1.829300E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -2.239629E+00   -1.104975E+00    0.000000E+00
1.829300E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    3.446832E-01   -1.782992E-01    0.000000E+00
2.730900E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -1.986720E-01   -4.322180E-02    0.000000E+00
2.730900E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    6.972471E-01    6.971280E-01    0.000000E+00
2.730900E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -1.889373E+00   -1.110969E+00    0.000000E+00
2.730900E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    4.054451E-01   -1.103133E-01    0.000000E+00
4.076890E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -1.793816E-01   -5.390117E-02    0.000000E+00
4.076890E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    5.365370E-01    5.823933E-01    0.000000E+00
4.076890E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -1.551828E+00   -1.054476E+00    0.000000E+00
4.076890E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    4.267252E-01   -3.022474E-02    0.000000E+00
6.086240E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -1.596657E-01   -5.889332E-02    0.000000E+00
6.086240E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    4.126855E-01    4.750131E-01    0.000000E+00
6.086240E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -1.256308E+00   -9.531562E-01    0.000000E+00
6.086240E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    4.102866E-01    4.080187E-02    0.000000E+00
9.085950E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -1.412614E-01   -6.097314E-02    0.000000E+00
9.085950E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    3.193492E-01    3.799660E-01    0.000000E+00
9.085950E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -1.013980E+00   -8.337686E-01    0.000000E+00
9.085950E+02 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    3.695099E-01    8.970908E-02    0.000000E+00
1.356420E+03 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXX   -1.231268E-01   -6.174684E-02    0.000000E+00
1.356420E+03 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZXY    2.514059E-01    2.997022E-01    0.000000E+00
1.356420E+03 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYX   -8.185317E-01   -7.157477E-01    0.000000E+00
1.356420E+03 CPV001_imp_rev          -17.860   19.137   766361.661  -340366.587        0.000 ZYY    3.208113E-01    1.147644E-01    0.000000E+00
1.000000E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX    4.624666E-02    2.792236E-01    0.000000E+00
1.000000E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    5.916982E+00    3.943665E+00    0.000000E+00
1.000000E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -6.349178E+00   -3.970113E+00    0.000000E+00
1.000000E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    2.216816E-02   -1.936582E-01    0.000000E+00
1.492870E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX   -2.776152E-02    4.177108E-01    0.000000E+00
1.492870E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    5.744569E+00    2.888869E+00    0.000000E+00
1.492870E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -6.127157E+00   -2.797263E+00    0.000000E+00
1.492870E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    1.010101E-01   -2.421384E-01    0.000000E+00
2.228660E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX   -1.573251E-01    5.602259E-01    0.000000E+00
2.228660E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    5.599700E+00    2.271598E+00    0.000000E+00
2.228660E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -5.976113E+00   -2.003968E+00    0.000000E+00
2.228660E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    1.904624E-01   -2.628776E-01    0.000000E+00
3.327100E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX   -3.371786E-01    6.900804E-01    0.000000E+00
3.327100E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    5.403620E+00    1.960908E+00    0.000000E+00
3.327100E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -5.858443E+00   -1.470779E+00    0.000000E+00
3.327100E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    2.739799E-01   -2.611305E-01    0.000000E+00
4.966920E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX   -5.588553E-01    7.996136E-01    0.000000E+00
4.966920E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    5.116163E+00    1.826958E+00    0.000000E+00
4.966920E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -5.765115E+00   -1.115551E+00    0.000000E+00
4.966920E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    3.372448E-01   -2.473752E-01    0.000000E+00
7.414990E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX   -8.184399E-01    8.812541E-01    0.000000E+00
7.414990E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    4.748955E+00    1.763956E+00    0.000000E+00
7.414990E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -5.693070E+00   -8.984249E-01    0.000000E+00
7.414990E+00 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    3.735818E-01   -2.490193E-01    0.000000E+00
1.106960E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX   -1.107734E+00    9.220101E-01    0.000000E+00
1.106960E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    4.341585E+00    1.716237E+00    0.000000E+00
1.106960E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -5.622719E+00   -7.999743E-01    0.000000E+00
1.106960E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    4.105953E-01   -2.945910E-01    0.000000E+00
1.652550E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX   -1.411759E+00    9.111283E-01    0.000000E+00
1.652550E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    3.924663E+00    1.671051E+00    0.000000E+00
1.652550E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -5.525774E+00   -7.953254E-01    0.000000E+00
1.652550E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    4.958945E-01   -3.712522E-01    0.000000E+00
2.467030E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX   -1.711776E+00    8.394290E-01    0.000000E+00
2.467030E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    3.506163E+00    1.628970E+00    0.000000E+00
2.467030E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -5.383914E+00   -8.518795E-01    0.000000E+00
2.467030E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    6.434654E-01   -4.250335E-01    0.000000E+00
3.682960E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX   -1.982945E+00    7.040034E-01    0.000000E+00
3.682960E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    3.082372E+00    1.584687E+00    0.000000E+00
3.682960E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -5.194899E+00   -9.389378E-01    0.000000E+00
3.682960E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    8.149351E-01   -4.140072E-01    0.000000E+00
5.498190E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXX   -2.202181E+00    5.094423E-01    0.000000E+00
5.498190E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZXY    2.650456E+00    1.518832E+00    0.000000E+00
5.498190E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYX   -4.969111E+00   -1.043586E+00    0.000000E+00
5.498190E+01 CPV005_imp_rev_revtip   -17.924   19.938   759326.895  -257148.680        0.000 ZYY    9.592082E-01   -3.451840E-01    0.000000E+00
