      1.00000 +2.0190E-02 +2.0190E-02 +2.8553E-04
      2.51189 +1.3226E-02 +1.3226E-02 +1.8705E-04
      6.30957 +7.3786E-03 +7.3696E-03 +1.0429E-04
     15.84893 +5.0717E-03 +5.1810E-03 +7.2501E-05
     39.81072 +3.0444E-03 +2.9480E-03 +4.2378E-05
    100.00000 +2.2055E-03 +1.5732E-03 +2.7091E-05
    251.18864 +1.7672E-03 +1.3088E-03 +2.1991E-05
    630.95734 +9.8271E-04 +1.1818E-03 +1.5370E-05
   1584.89319 +4.0705E-04 +7.9465E-04 +8.9284E-06
   3981.07171 +1.5874E-04 +3.8591E-04 +4.1728E-06
  10000.00000 +6.9928E-05 +1.6364E-04 +1.7796E-06
 
